FlightDate,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,SCHEDULED_TIME,ELAPSED_TIME,DISTANCE,Cancelled,Diverted,RoutePair,Direction,Month,DepHourLocal,Delayed_by_15 min,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015-01-05,DL,1655,ATL,LAX,1220,1220.0,0.0,1428,1402.0,-26.0,308.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,1,12,0.0,,,,,
2015-01-05,WN,642,ATL,LAX,1230,1242.0,12.0,1440,1450.0,10.0,310.0,308.0,1947,0,0,ATL-LAX,ATL→LAX,1,12,0.0,,,,,
2015-01-05,DL,1754,LAX,ATL,1230,1229.0,-1.0,1945,1933.0,-12.0,255.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,0.0,,,,,
2015-01-05,AA,198,ORD,JFK,1255,1438.0,103.0,1605,1742.0,97.0,130.0,124.0,740,0,0,JFK-ORD,ORD→JFK,1,12,1.0,0.0,0.0,19.0,78.0,0.0
2015-01-05,WN,331,LAX,ATL,1330,1407.0,37.0,2040,2117.0,37.0,250.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,1,13,1.0,0.0,0.0,30.0,7.0,0.0
2015-01-05,DL,1654,LAX,ATL,1335,1334.0,-1.0,2046,2055.0,9.0,251.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,1,13,0.0,,,,,
2015-01-05,DL,1755,ATL,LAX,1402,1402.0,0.0,1610,1548.0,-22.0,308.0,286.0,1947,0,0,ATL-LAX,ATL→LAX,1,14,0.0,,,,,
2015-01-05,DL,1554,LAX,ATL,1445,1444.0,-1.0,2155,2201.0,6.0,250.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,1,14,0.0,,,,,
2015-01-05,DL,370,ATL,LAX,1517,1511.0,-6.0,1725,1650.0,-35.0,308.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,0.0,,,,,
2015-01-05,DL,2230,ATL,LAX,1617,1623.0,6.0,1825,1750.0,-35.0,308.0,267.0,1947,0,0,ATL-LAX,ATL→LAX,1,16,0.0,,,,,
2015-01-05,DL,1454,LAX,ATL,1655,1655.0,0.0,2359,12.0,13.0,244.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,1,16,0.0,,,,,
2015-01-05,AA,199,JFK,ORD,1710,1712.0,2.0,1910,1934.0,24.0,180.0,202.0,740,0,0,JFK-ORD,JFK→ORD,1,17,1.0,24.0,0.0,0.0,0.0,0.0
2015-01-05,DL,81,ATL,LAX,1809,1805.0,-4.0,2015,1949.0,-26.0,306.0,284.0,1947,0,0,ATL-LAX,ATL→LAX,1,18,0.0,,,,,
2015-01-05,WN,2167,ATL,LAX,1920,1954.0,34.0,2135,2131.0,-4.0,315.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,1,19,0.0,,,,,
2015-01-05,B6,105,JFK,ORD,1930,2037.0,67.0,2118,2236.0,78.0,168.0,179.0,740,0,0,JFK-ORD,JFK→ORD,1,19,1.0,11.0,0.0,7.0,60.0,0.0
2015-01-05,DL,2155,ATL,LAX,1935,1936.0,1.0,2145,2103.0,-42.0,310.0,267.0,1947,0,0,ATL-LAX,ATL→LAX,1,19,0.0,,,,,
2015-01-05,AA,149,ORD,JFK,1955,2201.0,126.0,2305,52.0,107.0,130.0,111.0,740,0,0,JFK-ORD,ORD→JFK,1,19,1.0,0.0,0.0,55.0,0.0,52.0
2015-01-05,B6,1106,ORD,JFK,1955,2042.0,47.0,2300,22.0,82.0,125.0,160.0,740,0,0,JFK-ORD,ORD→JFK,1,19,1.0,35.0,0.0,0.0,47.0,0.0
2015-01-05,DL,2355,ATL,LAX,2152,2154.0,2.0,2359,2322.0,-37.0,307.0,268.0,1947,0,0,ATL-LAX,ATL→LAX,1,21,0.0,,,,,
2015-01-05,DL,1354,LAX,ATL,2245,2259.0,14.0,552,650.0,58.0,247.0,291.0,1947,0,0,ATL-LAX,LAX→ATL,1,22,1.0,44.0,0.0,14.0,0.0,0.0
2015-01-05,DL,1254,LAX,ATL,2355,2355.0,0.0,701,712.0,11.0,246.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,1,23,0.0,,,,,
2015-01-06,WN,3398,LAX,ATL,600,604.0,4.0,1315,1335.0,20.0,255.0,271.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,1.0,20.0,0.0,0.0,0.0,0.0
2015-01-06,DL,2154,LAX,ATL,600,558.0,-2.0,1311,1304.0,-7.0,251.0,246.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,0.0,,,,,
2015-01-06,DL,2054,LAX,ATL,730,727.0,-3.0,1443,1452.0,9.0,253.0,265.0,1947,0,0,ATL-LAX,LAX→ATL,1,7,0.0,,,,,
2015-01-06,AA,190,JFK,ORD,759,755.0,-4.0,952,945.0,-7.0,173.0,170.0,740,0,0,JFK-ORD,JFK→ORD,1,7,0.0,,,,,
2015-01-06,B6,905,JFK,ORD,829,824.0,-5.0,1018,1012.0,-6.0,169.0,168.0,740,0,0,JFK-ORD,JFK→ORD,1,8,0.0,,,,,
2015-01-06,DL,110,ATL,LAX,834,834.0,0.0,1040,1017.0,-23.0,306.0,283.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-06,WN,541,ATL,LAX,855,909.0,14.0,1110,1042.0,-28.0,315.0,273.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-06,WN,1274,LAX,ATL,900,916.0,16.0,1615,1637.0,22.0,255.0,261.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,1.0,6.0,0.0,16.0,0.0,0.0
2015-01-06,DL,80,LAX,ATL,910,927.0,17.0,1627,1642.0,15.0,257.0,255.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,1.0,2.0,0.0,13.0,0.0,0.0
2015-01-06,DL,1455,ATL,LAX,944,947.0,3.0,1155,1125.0,-30.0,311.0,278.0,1947,0,0,ATL-LAX,ATL→LAX,1,9,0.0,,,,,
2015-01-06,B6,906,ORD,JFK,955,955.0,0.0,1258,1252.0,-6.0,123.0,117.0,740,0,0,JFK-ORD,ORD→JFK,1,9,0.0,,,,,
2015-01-06,DL,101,LAX,ATL,1115,1113.0,-2.0,1829,1827.0,-2.0,254.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,1,11,0.0,,,,,
2015-01-06,DL,1555,ATL,LAX,1127,1127.0,0.0,1335,1323.0,-12.0,308.0,296.0,1947,0,0,ATL-LAX,ATL→LAX,1,11,0.0,,,,,
2015-01-06,DL,1655,ATL,LAX,1220,1218.0,-2.0,1428,1430.0,2.0,308.0,312.0,1947,0,0,ATL-LAX,ATL→LAX,1,12,0.0,,,,,
2015-01-06,DL,1754,LAX,ATL,1230,1231.0,1.0,1945,2001.0,16.0,255.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,1.0,16.0,0.0,0.0,0.0,0.0
2015-01-06,WN,292,LAX,ATL,1235,1244.0,9.0,1950,2007.0,17.0,255.0,263.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,1.0,8.0,0.0,9.0,0.0,0.0
2015-01-06,AA,198,ORD,JFK,1300,1309.0,9.0,1613,1633.0,20.0,133.0,144.0,740,0,0,JFK-ORD,ORD→JFK,1,13,1.0,11.0,0.0,9.0,0.0,0.0
2015-01-06,DL,1654,LAX,ATL,1335,1332.0,-3.0,2046,2046.0,0.0,251.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,1,13,0.0,,,,,
2015-01-06,DL,1554,LAX,ATL,1445,1445.0,0.0,2155,2214.0,19.0,250.0,269.0,1947,0,0,ATL-LAX,LAX→ATL,1,14,1.0,19.0,0.0,0.0,0.0,0.0
2015-01-06,DL,370,ATL,LAX,1517,1513.0,-4.0,1725,1643.0,-42.0,308.0,270.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,0.0,,,,,
2015-01-06,WN,1343,ATL,LAX,1540,1747.0,127.0,1750,1915.0,85.0,310.0,268.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,1.0,0.0,0.0,5.0,80.0,0.0
2015-01-06,DL,2230,ATL,LAX,1618,1621.0,3.0,1825,1750.0,-35.0,307.0,269.0,1947,0,0,ATL-LAX,ATL→LAX,1,16,0.0,,,,,
2015-01-06,AA,199,JFK,ORD,1710,1849.0,99.0,1906,2102.0,116.0,176.0,193.0,740,0,0,JFK-ORD,JFK→ORD,1,17,1.0,17.0,0.0,0.0,13.0,86.0
2015-01-06,DL,2055,ATL,LAX,1759,1802.0,3.0,2005,1935.0,-30.0,306.0,273.0,1947,0,0,ATL-LAX,ATL→LAX,1,17,0.0,,,,,
2015-01-06,B6,1106,ORD,JFK,1840,1929.0,49.0,2148,2225.0,37.0,128.0,116.0,740,0,0,JFK-ORD,ORD→JFK,1,18,1.0,0.0,0.0,8.0,29.0,0.0
2015-01-06,WN,3843,ATL,LAX,1850,1914.0,24.0,2100,2045.0,-15.0,310.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,1,18,0.0,,,,,
2015-01-06,B6,105,JFK,ORD,1930,2022.0,52.0,2118,2213.0,55.0,168.0,171.0,740,0,0,JFK-ORD,JFK→ORD,1,19,1.0,3.0,0.0,4.0,48.0,0.0
2015-01-06,AA,149,ORD,JFK,1935,1938.0,3.0,2247,2244.0,-3.0,132.0,126.0,740,0,0,JFK-ORD,ORD→JFK,1,19,0.0,,,,,
2015-01-06,DL,2155,ATL,LAX,1935,2240.0,185.0,2145,2.0,137.0,310.0,262.0,1947,0,0,ATL-LAX,ATL→LAX,1,19,1.0,0.0,0.0,137.0,0.0,0.0
2015-01-06,DL,2355,ATL,LAX,2152,2210.0,18.0,2359,2333.0,-26.0,307.0,263.0,1947,0,0,ATL-LAX,ATL→LAX,1,21,0.0,,,,,
2015-01-06,DL,1354,LAX,ATL,2245,2243.0,-2.0,552,605.0,13.0,247.0,262.0,1947,0,0,ATL-LAX,LAX→ATL,1,22,0.0,,,,,
2015-01-06,DL,1254,LAX,ATL,2355,38.0,43.0,701,739.0,38.0,246.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,1,23,1.0,27.0,0.0,11.0,0.0,0.0
2015-01-07,WN,3398,LAX,ATL,600,606.0,6.0,1315,1321.0,6.0,255.0,255.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,0.0,,,,,
2015-01-07,DL,2154,LAX,ATL,600,559.0,-1.0,1311,1257.0,-14.0,251.0,238.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,0.0,,,,,
2015-01-07,DL,2054,LAX,ATL,730,730.0,0.0,1443,1440.0,-3.0,253.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,1,7,0.0,,,,,
2015-01-07,AA,190,JFK,ORD,759,757.0,-2.0,952,931.0,-21.0,173.0,154.0,740,0,0,JFK-ORD,JFK→ORD,1,7,0.0,,,,,
2015-01-07,DL,110,ATL,LAX,811,816.0,5.0,1018,1005.0,-13.0,307.0,289.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-07,B6,905,JFK,ORD,829,828.0,-1.0,1018,1045.0,27.0,169.0,197.0,740,0,0,JFK-ORD,JFK→ORD,1,8,1.0,27.0,0.0,0.0,0.0,0.0
2015-01-07,WN,541,ATL,LAX,855,857.0,2.0,1110,1037.0,-33.0,315.0,280.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-07,WN,1274,LAX,ATL,900,857.0,-3.0,1615,1606.0,-9.0,255.0,249.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,0.0,,,,,
2015-01-07,DL,80,LAX,ATL,910,909.0,-1.0,1627,1614.0,-13.0,257.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,0.0,,,,,
2015-01-07,DL,1455,ATL,LAX,944,956.0,12.0,1155,1127.0,-28.0,311.0,271.0,1947,0,0,ATL-LAX,ATL→LAX,1,9,0.0,,,,,
2015-01-07,B6,906,ORD,JFK,955,1035.0,40.0,1258,1327.0,29.0,123.0,112.0,740,0,0,JFK-ORD,ORD→JFK,1,9,1.0,0.0,0.0,17.0,12.0,0.0
2015-01-07,DL,1555,ATL,LAX,1117,1114.0,-3.0,1325,1314.0,-11.0,308.0,300.0,1947,0,0,ATL-LAX,ATL→LAX,1,11,0.0,,,,,
2015-01-07,DL,101,LAX,ATL,1120,1121.0,1.0,1834,1817.0,-17.0,254.0,236.0,1947,0,0,ATL-LAX,LAX→ATL,1,11,0.0,,,,,
2015-01-07,DL,1655,ATL,LAX,1220,1216.0,-4.0,1428,1406.0,-22.0,308.0,290.0,1947,0,0,ATL-LAX,ATL→LAX,1,12,0.0,,,,,
2015-01-07,DL,1754,LAX,ATL,1230,1340.0,70.0,1945,2043.0,58.0,255.0,243.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,1.0,0.0,0.0,58.0,0.0,0.0
2015-01-07,WN,292,LAX,ATL,1235,1309.0,34.0,1950,2018.0,28.0,255.0,249.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,1.0,0.0,0.0,16.0,12.0,0.0
2015-01-07,AA,198,ORD,JFK,1300,1325.0,25.0,1613,1628.0,15.0,133.0,123.0,740,0,0,JFK-ORD,ORD→JFK,1,13,1.0,0.0,0.0,4.0,11.0,0.0
2015-01-07,DL,1654,LAX,ATL,1335,1333.0,-2.0,2046,2055.0,9.0,251.0,262.0,1947,0,0,ATL-LAX,LAX→ATL,1,13,0.0,,,,,
2015-01-07,DL,1554,LAX,ATL,1445,1442.0,-3.0,2155,2143.0,-12.0,250.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,1,14,0.0,,,,,
2015-01-07,DL,370,ATL,LAX,1517,1520.0,3.0,1725,1705.0,-20.0,308.0,285.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,0.0,,,,,
2015-01-07,WN,1343,ATL,LAX,1540,1619.0,39.0,1750,1810.0,20.0,310.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,1.0,0.0,0.0,9.0,11.0,0.0
2015-01-07,DL,2230,ATL,LAX,1618,1623.0,5.0,1825,1814.0,-11.0,307.0,291.0,1947,0,0,ATL-LAX,ATL→LAX,1,16,0.0,,,,,
2015-01-07,AA,199,JFK,ORD,1710,1730.0,20.0,1906,1932.0,26.0,176.0,182.0,740,0,0,JFK-ORD,JFK→ORD,1,17,1.0,6.0,0.0,12.0,8.0,0.0
2015-01-07,DL,81,ATL,LAX,1759,1758.0,-1.0,2005,1944.0,-21.0,306.0,286.0,1947,0,0,ATL-LAX,ATL→LAX,1,17,0.0,,,,,
2015-01-07,B6,1106,ORD,JFK,1840,1914.0,34.0,2148,2220.0,32.0,128.0,126.0,740,0,0,JFK-ORD,ORD→JFK,1,18,1.0,0.0,0.0,8.0,24.0,0.0
2015-01-07,WN,3843,ATL,LAX,1850,1910.0,20.0,2100,2126.0,26.0,310.0,316.0,1947,0,0,ATL-LAX,ATL→LAX,1,18,1.0,6.0,0.0,19.0,1.0,0.0
2015-01-07,B6,105,JFK,ORD,1930,1936.0,6.0,2118,2116.0,-2.0,168.0,160.0,740,0,0,JFK-ORD,JFK→ORD,1,19,0.0,,,,,
2015-01-07,AA,149,ORD,JFK,1935,2047.0,72.0,2247,2344.0,57.0,132.0,117.0,740,0,0,JFK-ORD,ORD→JFK,1,19,1.0,0.0,0.0,57.0,0.0,0.0
2015-01-07,DL,2155,ATL,LAX,1935,1933.0,-2.0,2145,2143.0,-2.0,310.0,310.0,1947,0,0,ATL-LAX,ATL→LAX,1,19,0.0,,,,,
2015-01-07,DL,2355,ATL,LAX,2140,2205.0,25.0,2347,2344.0,-3.0,307.0,279.0,1947,0,0,ATL-LAX,ATL→LAX,1,21,0.0,,,,,
2015-01-07,DL,1354,LAX,ATL,2245,2257.0,12.0,552,605.0,13.0,247.0,248.0,1947,0,0,ATL-LAX,LAX→ATL,1,22,0.0,,,,,
2015-01-07,DL,1254,LAX,ATL,2355,2354.0,-1.0,701,653.0,-8.0,246.0,239.0,1947,0,0,ATL-LAX,LAX→ATL,1,23,0.0,,,,,
2015-01-08,WN,3398,LAX,ATL,600,604.0,4.0,1315,1329.0,14.0,255.0,265.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,0.0,,,,,
2015-01-08,DL,2154,LAX,ATL,600,604.0,4.0,1311,1315.0,4.0,251.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,0.0,,,,,
2015-01-08,DL,2054,LAX,ATL,730,727.0,-3.0,1443,1438.0,-5.0,253.0,251.0,1947,0,0,ATL-LAX,LAX→ATL,1,7,0.0,,,,,
2015-01-08,AA,190,JFK,ORD,759,805.0,6.0,952,1005.0,13.0,173.0,180.0,740,0,0,JFK-ORD,JFK→ORD,1,7,0.0,,,,,
2015-01-08,DL,110,ATL,LAX,811,807.0,-4.0,1018,955.0,-23.0,307.0,288.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-08,B6,905,JFK,ORD,829,844.0,15.0,1018,1051.0,33.0,169.0,187.0,740,0,0,JFK-ORD,JFK→ORD,1,8,1.0,18.0,0.0,15.0,0.0,0.0
2015-01-08,WN,541,ATL,LAX,855,856.0,1.0,1110,1037.0,-33.0,315.0,281.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-08,WN,1274,LAX,ATL,900,901.0,1.0,1615,1610.0,-5.0,255.0,249.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,0.0,,,,,
2015-01-08,DL,80,LAX,ATL,915,912.0,-3.0,1632,1622.0,-10.0,257.0,250.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,0.0,,,,,
2015-01-08,DL,1455,ATL,LAX,949,953.0,4.0,1200,1157.0,-3.0,311.0,304.0,1947,0,0,ATL-LAX,ATL→LAX,1,9,0.0,,,,,
2015-01-08,B6,906,ORD,JFK,955,1013.0,18.0,1258,1323.0,25.0,123.0,130.0,740,0,0,JFK-ORD,ORD→JFK,1,9,1.0,7.0,0.0,0.0,1.0,17.0
2015-01-08,DL,101,LAX,ATL,1115,1114.0,-1.0,1829,1815.0,-14.0,254.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,1,11,0.0,,,,,
2015-01-08,DL,1555,ATL,LAX,1132,1132.0,0.0,1340,1326.0,-14.0,308.0,294.0,1947,0,0,ATL-LAX,ATL→LAX,1,11,0.0,,,,,
2015-01-08,DL,1655,ATL,LAX,1220,1240.0,20.0,1428,1422.0,-6.0,308.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,1,12,0.0,,,,,
2015-01-08,DL,1754,LAX,ATL,1230,1252.0,22.0,1945,1956.0,11.0,255.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,0.0,,,,,
2015-01-08,WN,292,LAX,ATL,1235,1249.0,14.0,1950,1954.0,4.0,255.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,0.0,,,,,
2015-01-08,AA,198,ORD,JFK,1300,1311.0,11.0,1613,1603.0,-10.0,133.0,112.0,740,0,0,JFK-ORD,ORD→JFK,1,13,0.0,,,,,
2015-01-08,DL,1654,LAX,ATL,1335,1342.0,7.0,2046,2112.0,26.0,251.0,270.0,1947,0,0,ATL-LAX,LAX→ATL,1,13,1.0,23.0,0.0,3.0,0.0,0.0
2015-01-08,DL,1755,ATL,LAX,1403,1400.0,-3.0,1610,1547.0,-23.0,307.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,1,14,0.0,,,,,
2015-01-08,DL,1554,LAX,ATL,1440,1440.0,0.0,2150,2141.0,-9.0,250.0,241.0,1947,0,0,ATL-LAX,LAX→ATL,1,14,0.0,,,,,
2015-01-08,DL,370,ATL,LAX,1517,1523.0,6.0,1725,1658.0,-27.0,308.0,275.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,0.0,,,,,
2015-01-08,WN,1343,ATL,LAX,1540,1539.0,-1.0,1750,1736.0,-14.0,310.0,297.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,0.0,,,,,
2015-01-08,DL,1454,LAX,ATL,1655,1656.0,1.0,2359,1.0,2.0,244.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,1,16,0.0,,,,,
2015-01-08,AA,199,JFK,ORD,1710,1720.0,10.0,1906,2033.0,87.0,176.0,253.0,740,0,0,JFK-ORD,JFK→ORD,1,17,1.0,77.0,0.0,10.0,0.0,0.0
2015-01-08,DL,81,ATL,LAX,1809,1809.0,0.0,2015,1959.0,-16.0,306.0,290.0,1947,0,0,ATL-LAX,ATL→LAX,1,18,0.0,,,,,
2015-01-08,B6,1106,ORD,JFK,1840,1931.0,51.0,2148,2300.0,72.0,128.0,149.0,740,0,0,JFK-ORD,ORD→JFK,1,18,1.0,21.0,0.0,0.0,51.0,0.0
2015-01-08,WN,3843,ATL,LAX,1850,1856.0,6.0,2100,2057.0,-3.0,310.0,301.0,1947,0,0,ATL-LAX,ATL→LAX,1,18,0.0,,,,,
2015-01-08,B6,105,JFK,ORD,1930,1959.0,29.0,2118,2137.0,19.0,168.0,158.0,740,0,0,JFK-ORD,JFK→ORD,1,19,1.0,19.0,0.0,0.0,0.0,0.0
2015-01-08,AA,149,ORD,JFK,1935,2226.0,171.0,2247,200.0,193.0,132.0,154.0,740,0,0,JFK-ORD,ORD→JFK,1,19,1.0,22.0,0.0,0.0,0.0,171.0
2015-01-08,DL,2155,ATL,LAX,1935,1947.0,12.0,2145,2157.0,12.0,310.0,310.0,1947,0,0,ATL-LAX,ATL→LAX,1,19,0.0,,,,,
2015-01-08,DL,2355,ATL,LAX,2152,2222.0,30.0,2359,12.0,13.0,307.0,290.0,1947,0,0,ATL-LAX,ATL→LAX,1,21,0.0,,,,,
2015-01-08,DL,1354,LAX,ATL,2245,2242.0,-3.0,552,601.0,9.0,247.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,1,22,0.0,,,,,
2015-01-08,DL,1254,LAX,ATL,2355,2351.0,-4.0,701,653.0,-8.0,246.0,242.0,1947,0,0,ATL-LAX,LAX→ATL,1,23,0.0,,,,,
2015-01-09,WN,3398,LAX,ATL,600,559.0,-1.0,1315,1318.0,3.0,255.0,259.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,0.0,,,,,
2015-01-09,DL,2154,LAX,ATL,600,603.0,3.0,1311,1308.0,-3.0,251.0,245.0,1947,0,0,ATL-LAX,LAX→ATL,1,6,0.0,,,,,
2015-01-09,DL,2054,LAX,ATL,730,739.0,9.0,1443,1453.0,10.0,253.0,254.0,1947,0,0,ATL-LAX,LAX→ATL,1,7,0.0,,,,,
2015-01-09,AA,190,JFK,ORD,759,807.0,8.0,952,1028.0,36.0,173.0,201.0,740,0,0,JFK-ORD,JFK→ORD,1,7,1.0,28.0,0.0,0.0,0.0,8.0
2015-01-09,DL,110,ATL,LAX,811,810.0,-1.0,1017,1007.0,-10.0,306.0,297.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-09,B6,905,JFK,ORD,829,826.0,-3.0,1018,1141.0,83.0,169.0,255.0,740,0,0,JFK-ORD,JFK→ORD,1,8,1.0,83.0,0.0,0.0,0.0,0.0
2015-01-09,WN,541,ATL,LAX,855,854.0,-1.0,1110,1040.0,-30.0,315.0,286.0,1947,0,0,ATL-LAX,ATL→LAX,1,8,0.0,,,,,
2015-01-09,WN,1274,LAX,ATL,900,859.0,-1.0,1615,1616.0,1.0,255.0,257.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,0.0,,,,,
2015-01-09,DL,80,LAX,ATL,915,914.0,-1.0,1632,1638.0,6.0,257.0,264.0,1947,0,0,ATL-LAX,LAX→ATL,1,9,0.0,,,,,
2015-01-09,DL,1455,ATL,LAX,944,948.0,4.0,1155,1126.0,-29.0,311.0,278.0,1947,0,0,ATL-LAX,ATL→LAX,1,9,0.0,,,,,
2015-01-09,B6,906,ORD,JFK,955,953.0,-2.0,1258,1249.0,-9.0,123.0,116.0,740,0,0,JFK-ORD,ORD→JFK,1,9,0.0,,,,,
2015-01-09,DL,101,LAX,ATL,1115,1113.0,-2.0,1829,1819.0,-10.0,254.0,246.0,1947,0,0,ATL-LAX,LAX→ATL,1,11,0.0,,,,,
2015-01-09,DL,1555,ATL,LAX,1127,1128.0,1.0,1335,1305.0,-30.0,308.0,277.0,1947,0,0,ATL-LAX,ATL→LAX,1,11,0.0,,,,,
2015-01-09,DL,1655,ATL,LAX,1220,1219.0,-1.0,1428,1354.0,-34.0,308.0,275.0,1947,0,0,ATL-LAX,ATL→LAX,1,12,0.0,,,,,
2015-01-09,DL,1754,LAX,ATL,1230,1229.0,-1.0,1945,1944.0,-1.0,255.0,255.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,0.0,,,,,
2015-01-09,WN,292,LAX,ATL,1235,1310.0,35.0,1950,2023.0,33.0,255.0,253.0,1947,0,0,ATL-LAX,LAX→ATL,1,12,1.0,0.0,0.0,8.0,25.0,0.0
2015-01-09,AA,198,ORD,JFK,1300,1348.0,48.0,1613,1635.0,22.0,133.0,107.0,740,0,0,JFK-ORD,ORD→JFK,1,13,1.0,0.0,0.0,0.0,22.0,0.0
2015-01-09,DL,1654,LAX,ATL,1335,1331.0,-4.0,2046,2047.0,1.0,251.0,256.0,1947,0,0,ATL-LAX,LAX→ATL,1,13,0.0,,,,,
2015-01-09,DL,1755,ATL,LAX,1402,1402.0,0.0,1610,1554.0,-16.0,308.0,292.0,1947,0,0,ATL-LAX,ATL→LAX,1,14,0.0,,,,,
2015-01-09,DL,1554,LAX,ATL,1440,1438.0,-2.0,2150,2142.0,-8.0,250.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,1,14,0.0,,,,,
2015-01-09,DL,370,ATL,LAX,1517,1516.0,-1.0,1725,1701.0,-24.0,308.0,285.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,0.0,,,,,
2015-01-09,WN,1343,ATL,LAX,1540,1539.0,-1.0,1750,1721.0,-29.0,310.0,282.0,1947,0,0,ATL-LAX,ATL→LAX,1,15,0.0,,,,,
2015-01-09,DL,2230,ATL,LAX,1613,1612.0,-1.0,1820,1816.0,-4.0,307.0,304.0,1947,0,0,ATL-LAX,ATL→LAX,1,16,0.0,,,,,
2015-01-09,DL,1454,LAX,ATL,1655,1714.0,19.0,2359,18.0,19.0,244.0,244.0,1947,0,0,ATL-LAX,LAX→ATL,1,16,1.0,0.0,0.0,19.0,0.0,0.0
2015-01-09,AA,199,JFK,ORD,1710,1734.0,24.0,1906,1933.0,27.0,176.0,179.0,740,0,0,JFK-ORD,JFK→ORD,1,17,1.0,3.0,0.0,21.0,3.0,0.0
2015-01-09,DL,2055,ATL,LAX,1809,1806.0,-3.0,2015,1938.0,-37.0,306.0,272.0,1947,0,0,ATL-LAX,ATL→LAX,1,18,0.0,,,,,
2015-01-09,B6,1106,ORD,JFK,1840,1834.0,-6.0,2148,2148.0,0.0,128.0,134.0,740,0,0,JFK-ORD,ORD→JFK,1,18,0.0,,,,,
2015-01-09,WN,3843,ATL,LAX,1850,1905.0,15.0,2100,2052.0,-8.0,310.0,287.0,1947,0,0,ATL-LAX,ATL→LAX,1,18,0.0,,,,,
2015-01-09,B6,105,JFK,ORD,1930,1934.0,4.0,2118,2105.0,-13.0,168.0,151.0,740,0,0,JFK-ORD,JFK→ORD,1,19,0.0,,,,,
